person_id,identifier,scheme
uk.org.publicwhip/person/10171,180,datadotparl_id
uk.org.publicwhip/person/10171,Q300182,wikidata
uk.org.publicwhip/person/10171,249,historichansard_person_id
uk.org.publicwhip/person/10172,Q300292,wikidata
uk.org.publicwhip/person/10172,2989,pims_id
uk.org.publicwhip/person/10172,250,historichansard_person_id
uk.org.publicwhip/person/10172,650,datadotparl_id
uk.org.publicwhip/person/10172,1858,yournextmp
uk.org.publicwhip/person/10173,3755,historichansard_person_id
uk.org.publicwhip/person/10173,586,datadotparl_id
uk.org.publicwhip/person/10173,Q300308,wikidata
uk.org.publicwhip/person/10174,252,historichansard_person_id
uk.org.publicwhip/person/10174,570,datadotparl_id
uk.org.publicwhip/person/10174,Q300334,wikidata
uk.org.publicwhip/person/10175,336,datadotparl_id
uk.org.publicwhip/person/10175,Q300349,wikidata
uk.org.publicwhip/person/10175,253,historichansard_person_id
uk.org.publicwhip/person/10176,254,historichansard_person_id
uk.org.publicwhip/person/10176,189,datadotparl_id
uk.org.publicwhip/person/10176,1882,yournextmp
uk.org.publicwhip/person/10176,3017,pims_id
uk.org.publicwhip/person/10176,Q300368,wikidata
uk.org.publicwhip/person/10177,3023,pims_id
uk.org.publicwhip/person/10177,Q728653,wikidata
uk.org.publicwhip/person/10177,2919,yournextmp
uk.org.publicwhip/person/10177,255,historichansard_person_id
uk.org.publicwhip/person/10177,252,datadotparl_id
uk.org.publicwhip/person/10178,256,historichansard_person_id
uk.org.publicwhip/person/10178,Q15525275,wikidata
uk.org.publicwhip/person/10179,257,historichansard_person_id
uk.org.publicwhip/person/10179,343,datadotparl_id
uk.org.publicwhip/person/10179,212,yournextmp
uk.org.publicwhip/person/10179,3040,pims_id
uk.org.publicwhip/person/10179,Q302417,wikidata
uk.org.publicwhip/person/10180,3807,historichansard_person_id
uk.org.publicwhip/person/10180,152,datadotparl_id
uk.org.publicwhip/person/10180,308,yournextmp
uk.org.publicwhip/person/10180,3039,pims_id
uk.org.publicwhip/person/10180,Q302486,wikidata
uk.org.publicwhip/person/10181,258,historichansard_person_id
uk.org.publicwhip/person/10181,Q334006,wikidata
uk.org.publicwhip/person/10182,Q302763,wikidata
uk.org.publicwhip/person/10182,2917,yournextmp
uk.org.publicwhip/person/10182,3064,pims_id
uk.org.publicwhip/person/10182,491,datadotparl_id
uk.org.publicwhip/person/10182,259,historichansard_person_id
uk.org.publicwhip/person/10183,260,historichansard_person_id
uk.org.publicwhip/person/10183,483,datadotparl_id
uk.org.publicwhip/person/10183,2234,yournextmp
uk.org.publicwhip/person/10183,3065,pims_id
uk.org.publicwhip/person/10183,Q302815,wikidata
uk.org.publicwhip/person/10184,261,historichansard_person_id
uk.org.publicwhip/person/10184,Q5951236,wikidata
uk.org.publicwhip/person/10185,Q302939,wikidata
uk.org.publicwhip/person/10185,3084,pims_id
uk.org.publicwhip/person/10185,262,historichansard_person_id
uk.org.publicwhip/person/10185,165,datadotparl_id
uk.org.publicwhip/person/10185,4037,yournextmp
uk.org.publicwhip/person/10186,Q303253,wikidata
uk.org.publicwhip/person/10186,263,historichansard_person_id
uk.org.publicwhip/person/10186,484,datadotparl_id
uk.org.publicwhip/person/10186,2159,yournextmp
uk.org.publicwhip/person/10186,3103,pims_id
uk.org.publicwhip/person/10187,Q7173856,wikidata
uk.org.publicwhip/person/10187,264,historichansard_person_id
uk.org.publicwhip/person/10188,265,historichansard_person_id
uk.org.publicwhip/person/10188,Q6175967,wikidata
uk.org.publicwhip/person/10189,266,historichansard_person_id
uk.org.publicwhip/person/10189,Q4908918,wikidata
uk.org.publicwhip/person/10190,3149,pims_id
uk.org.publicwhip/person/10190,499,yournextmp
uk.org.publicwhip/person/10190,Q303814,wikidata
uk.org.publicwhip/person/10190,267,historichansard_person_id
uk.org.publicwhip/person/10190,474,datadotparl_id
uk.org.publicwhip/person/10191,268,historichansard_person_id
uk.org.publicwhip/person/10191,Q333903,wikidata
uk.org.publicwhip/person/10192,269,historichansard_person_id
uk.org.publicwhip/person/10192,Q5233519,wikidata
uk.org.publicwhip/person/10193,3173,pims_id
uk.org.publicwhip/person/10193,270,historichansard_person_id
uk.org.publicwhip/person/10193,280,datadotparl_id
uk.org.publicwhip/person/10193,455,yournextmp
uk.org.publicwhip/person/10193,Q304027,wikidata
uk.org.publicwhip/person/10194,88,datadotparl_id
uk.org.publicwhip/person/10194,Q304095,wikidata
uk.org.publicwhip/person/10194,3183,pims_id
uk.org.publicwhip/person/10194,271,historichansard_person_id
uk.org.publicwhip/person/10194,2832,yournextmp
uk.org.publicwhip/person/10195,74,historichansard_person_id
uk.org.publicwhip/person/10195,Q5261951,wikidata
uk.org.publicwhip/person/10196,272,historichansard_person_id
uk.org.publicwhip/person/10196,488,datadotparl_id
uk.org.publicwhip/person/10196,3204,pims_id
uk.org.publicwhip/person/10196,Q333689,wikidata
uk.org.publicwhip/person/10197,273,historichansard_person_id
uk.org.publicwhip/person/10197,478,datadotparl_id
uk.org.publicwhip/person/10197,92,yournextmp
uk.org.publicwhip/person/10197,3228,pims_id
uk.org.publicwhip/person/10197,Q304388,wikidata
uk.org.publicwhip/person/10198,274,historichansard_person_id
uk.org.publicwhip/person/10198,Q6767617,wikidata
uk.org.publicwhip/person/10199,3249,pims_id
uk.org.publicwhip/person/10199,Q306169,wikidata
uk.org.publicwhip/person/10199,197,datadotparl_id
uk.org.publicwhip/person/10199,275,historichansard_person_id
uk.org.publicwhip/person/10199,2884,yournextmp
uk.org.publicwhip/person/10200,276,historichansard_person_id
uk.org.publicwhip/person/10200,Q545964,wikidata
uk.org.publicwhip/person/10201,277,historichansard_person_id
uk.org.publicwhip/person/10201,4211,datadotparl_id
uk.org.publicwhip/person/10201,3260,pims_id
uk.org.publicwhip/person/10201,5908,pims_id
uk.org.publicwhip/person/10201,Q1234410,wikidata
uk.org.publicwhip/person/10202,Q251095,wikidata
uk.org.publicwhip/person/10202,278,historichansard_person_id
uk.org.publicwhip/person/10202,389,datadotparl_id
uk.org.publicwhip/person/10202,978,yournextmp
uk.org.publicwhip/person/10202,3261,pims_id
uk.org.publicwhip/person/10203,4024,yournextmp
uk.org.publicwhip/person/10203,3266,pims_id
uk.org.publicwhip/person/10203,279,historichansard_person_id
uk.org.publicwhip/person/10203,545,datadotparl_id
uk.org.publicwhip/person/10203,Q390611,wikidata
uk.org.publicwhip/person/10204,280,historichansard_person_id
uk.org.publicwhip/person/10204,Q660827,wikidata
uk.org.publicwhip/person/10205,82,historichansard_person_id
uk.org.publicwhip/person/10205,Q5132944,wikidata
uk.org.publicwhip/person/10206,Q5386503,wikidata
uk.org.publicwhip/person/10206,281,historichansard_person_id
uk.org.publicwhip/person/10207,282,historichansard_person_id
uk.org.publicwhip/person/10207,506,datadotparl_id
uk.org.publicwhip/person/10207,4871,pims_id
uk.org.publicwhip/person/10207,Q1200029,wikidata
uk.org.publicwhip/person/10208,3294,pims_id
uk.org.publicwhip/person/10208,Q390737,wikidata
uk.org.publicwhip/person/10208,283,historichansard_person_id
uk.org.publicwhip/person/10208,214,datadotparl_id
uk.org.publicwhip/person/10209,284,historichansard_person_id
uk.org.publicwhip/person/10209,Q6831647,wikidata
uk.org.publicwhip/person/10210,285,historichansard_person_id
uk.org.publicwhip/person/10210,Q6831542,wikidata
uk.org.publicwhip/person/10211,Q1507362,wikidata
uk.org.publicwhip/person/10211,286,historichansard_person_id
uk.org.publicwhip/person/10211,579,datadotparl_id
uk.org.publicwhip/person/10211,4875,pims_id
uk.org.publicwhip/person/10212,3307,pims_id
uk.org.publicwhip/person/10212,Q332919,wikidata
uk.org.publicwhip/person/10212,287,historichansard_person_id
uk.org.publicwhip/person/10212,315,datadotparl_id
uk.org.publicwhip/person/10213,288,historichansard_person_id
uk.org.publicwhip/person/10213,223,datadotparl_id
uk.org.publicwhip/person/10213,451,yournextmp
uk.org.publicwhip/person/10213,3308,pims_id
uk.org.publicwhip/person/10213,Q332374,wikidata
uk.org.publicwhip/person/10214,289,historichansard_person_id
uk.org.publicwhip/person/10214,Q5112358,wikidata
uk.org.publicwhip/person/10215,290,historichansard_person_id
uk.org.publicwhip/person/10215,Q15047180,wikidata
uk.org.publicwhip/person/10216,Q2216457,wikidata
uk.org.publicwhip/person/10216,291,historichansard_person_id
uk.org.publicwhip/person/10217,292,historichansard_person_id
uk.org.publicwhip/person/10217,87,datadotparl_id
uk.org.publicwhip/person/10217,995,yournextmp
uk.org.publicwhip/person/10217,3358,pims_id
uk.org.publicwhip/person/10217,Q391094,wikidata
uk.org.publicwhip/person/10218,293,historichansard_person_id
uk.org.publicwhip/person/10218,609,datadotparl_id
uk.org.publicwhip/person/10218,Q332483,wikidata
uk.org.publicwhip/person/10219,Q391141,wikidata
uk.org.publicwhip/person/10219,3370,pims_id
uk.org.publicwhip/person/10219,294,historichansard_person_id
uk.org.publicwhip/person/10219,184,datadotparl_id
uk.org.publicwhip/person/10219,2977,yournextmp
uk.org.publicwhip/person/10220,295,historichansard_person_id
uk.org.publicwhip/person/10220,146,datadotparl_id
uk.org.publicwhip/person/10220,2456,yournextmp
uk.org.publicwhip/person/10220,3379,pims_id
uk.org.publicwhip/person/10220,Q391169,wikidata
uk.org.publicwhip/person/10221,Q334339,wikidata
uk.org.publicwhip/person/10221,2014,yournextmp
uk.org.publicwhip/person/10221,3388,pims_id
uk.org.publicwhip/person/10221,296,historichansard_person_id
uk.org.publicwhip/person/10221,337,datadotparl_id
uk.org.publicwhip/person/10222,297,historichansard_person_id
uk.org.publicwhip/person/10222,227,datadotparl_id
uk.org.publicwhip/person/10222,Q391275,wikidata
uk.org.publicwhip/person/10223,298,historichansard_person_id
uk.org.publicwhip/person/10223,Q4977546,wikidata
uk.org.publicwhip/person/10224,299,historichansard_person_id
uk.org.publicwhip/person/10224,Q6988615,wikidata
uk.org.publicwhip/person/10225,Q391300,wikidata
uk.org.publicwhip/person/10225,3420,pims_id
uk.org.publicwhip/person/10225,300,historichansard_person_id
uk.org.publicwhip/person/10225,111,datadotparl_id
uk.org.publicwhip/person/10225,918,yournextmp
uk.org.publicwhip/person/10226,301,historichansard_person_id
uk.org.publicwhip/person/10226,Q5981633,wikidata
uk.org.publicwhip/person/10227,302,historichansard_person_id
uk.org.publicwhip/person/10227,Q5112405,wikidata
uk.org.publicwhip/person/10228,Q333852,wikidata
uk.org.publicwhip/person/10228,3438,pims_id
uk.org.publicwhip/person/10228,1015,yournextmp
uk.org.publicwhip/person/10228,303,historichansard_person_id
uk.org.publicwhip/person/10228,18,datadotparl_id
uk.org.publicwhip/person/10229,304,historichansard_person_id
uk.org.publicwhip/person/10229,Q6551595,wikidata
uk.org.publicwhip/person/10230,305,historichansard_person_id
uk.org.publicwhip/person/10230,Q7052276,wikidata
uk.org.publicwhip/person/10231,Q391520,wikidata
uk.org.publicwhip/person/10231,3471,pims_id
uk.org.publicwhip/person/10231,3955,yournextmp
uk.org.publicwhip/person/10231,304,datadotparl_id
uk.org.publicwhip/person/10231,306,historichansard_person_id
uk.org.publicwhip/person/10232,307,historichansard_person_id
uk.org.publicwhip/person/10232,Q391539,wikidata
uk.org.publicwhip/person/10233,308,historichansard_person_id
uk.org.publicwhip/person/10233,281,datadotparl_id
uk.org.publicwhip/person/10233,3479,pims_id
uk.org.publicwhip/person/10233,Q1866867,wikidata
uk.org.publicwhip/person/10234,Q334258,wikidata
uk.org.publicwhip/person/10234,4905,pims_id
uk.org.publicwhip/person/10234,75,historichansard_person_id
uk.org.publicwhip/person/10234,670,datadotparl_id
uk.org.publicwhip/person/10235,309,historichansard_person_id
uk.org.publicwhip/person/10235,Q5349373,wikidata
uk.org.publicwhip/person/10236,310,historichansard_person_id
uk.org.publicwhip/person/10236,Q7702150,wikidata
uk.org.publicwhip/person/10237,311,historichansard_person_id
uk.org.publicwhip/person/10237,Q334137,wikidata
uk.org.publicwhip/person/10238,Q7819456,wikidata
uk.org.publicwhip/person/10238,312,historichansard_person_id
uk.org.publicwhip/person/10239,Q4894397,wikidata
uk.org.publicwhip/person/10239,81,historichansard_person_id
uk.org.publicwhip/person/10240,313,historichansard_person_id
uk.org.publicwhip/person/10240,261,datadotparl_id
uk.org.publicwhip/person/10240,3271,yournextmp
uk.org.publicwhip/person/10240,3540,pims_id
uk.org.publicwhip/person/10240,Q391839,wikidata
uk.org.publicwhip/person/10241,3546,pims_id
uk.org.publicwhip/person/10241,3486,yournextmp
uk.org.publicwhip/person/10241,Q391960,wikidata
uk.org.publicwhip/person/10241,314,historichansard_person_id
uk.org.publicwhip/person/10241,76,datadotparl_id
uk.org.publicwhip/person/10242,315,historichansard_person_id
uk.org.publicwhip/person/10242,Q6236218,wikidata
uk.org.publicwhip/person/10243,316,historichansard_person_id
uk.org.publicwhip/person/10243,16,datadotparl_id
uk.org.publicwhip/person/10243,3739,yournextmp
uk.org.publicwhip/person/10243,3566,pims_id
uk.org.publicwhip/person/10243,Q332994,wikidata
uk.org.publicwhip/person/10244,Q6152317,wikidata
uk.org.publicwhip/person/10244,317,historichansard_person_id
uk.org.publicwhip/person/10245,Q7032412,wikidata
uk.org.publicwhip/person/10245,318,historichansard_person_id
uk.org.publicwhip/person/10246,319,historichansard_person_id
uk.org.publicwhip/person/10246,Q8023634,wikidata
uk.org.publicwhip/person/10247,320,historichansard_person_id
uk.org.publicwhip/person/10247,276,datadotparl_id
uk.org.publicwhip/person/10247,3672,pims_id
uk.org.publicwhip/person/10247,Q991654,wikidata
uk.org.publicwhip/person/10248,Q6236465,wikidata
uk.org.publicwhip/person/10248,3674,pims_id
uk.org.publicwhip/person/10248,382,datadotparl_id
uk.org.publicwhip/person/10248,4363,yournextmp
uk.org.publicwhip/person/10248,321,historichansard_person_id
uk.org.publicwhip/person/10249,322,historichansard_person_id
uk.org.publicwhip/person/10249,4154,datadotparl_id
uk.org.publicwhip/person/10249,3689,pims_id
uk.org.publicwhip/person/10249,Q333635,wikidata
uk.org.publicwhip/person/10250,323,historichansard_person_id
uk.org.publicwhip/person/10250,Q11722970,wikidata
uk.org.publicwhip/person/10251,Q58282,wikidata
uk.org.publicwhip/person/10251,3707,pims_id
uk.org.publicwhip/person/10251,324,historichansard_person_id
uk.org.publicwhip/person/10251,379,datadotparl_id
uk.org.publicwhip/person/10252,325,historichansard_person_id
uk.org.publicwhip/person/10252,567,datadotparl_id
uk.org.publicwhip/person/10252,3711,pims_id
uk.org.publicwhip/person/10252,Q333165,wikidata
uk.org.publicwhip/person/10253,326,historichansard_person_id
uk.org.publicwhip/person/10253,Q6847109,wikidata
uk.org.publicwhip/person/10254,Q7146637,wikidata
uk.org.publicwhip/person/10254,327,historichansard_person_id
uk.org.publicwhip/person/10255,Q332870,wikidata
uk.org.publicwhip/person/10255,4876,pims_id
uk.org.publicwhip/person/10255,328,historichansard_person_id
uk.org.publicwhip/person/10255,100,datadotparl_id
uk.org.publicwhip/person/10256,3727,pims_id
uk.org.publicwhip/person/10256,329,historichansard_person_id
uk.org.publicwhip/person/10256,415,datadotparl_id
uk.org.publicwhip/person/10256,736,yournextmp
uk.org.publicwhip/person/10256,Q337812,wikidata
uk.org.publicwhip/person/10257,Q332987,wikidata
uk.org.publicwhip/person/10257,3733,pims_id
uk.org.publicwhip/person/10257,330,historichansard_person_id
uk.org.publicwhip/person/10257,105,datadotparl_id
uk.org.publicwhip/person/10257,3734,yournextmp
uk.org.publicwhip/person/10258,331,historichansard_person_id
uk.org.publicwhip/person/10258,59,datadotparl_id
uk.org.publicwhip/person/10258,Q478189,wikidata
uk.org.publicwhip/person/10259,332,historichansard_person_id
uk.org.publicwhip/person/10259,533,datadotparl_id
uk.org.publicwhip/person/10259,1869,yournextmp
uk.org.publicwhip/person/10259,22,pims_id
uk.org.publicwhip/person/10259,Q478248,wikidata
uk.org.publicwhip/person/10260,Q234182,wikidata
uk.org.publicwhip/person/10260,847,pims_id
uk.org.publicwhip/person/10260,150,datadotparl_id
uk.org.publicwhip/person/10260,333,historichansard_person_id
uk.org.publicwhip/person/10260,3885,yournextmp
uk.org.publicwhip/person/10261,334,historichansard_person_id
uk.org.publicwhip/person/10261,Q773876,wikidata
uk.org.publicwhip/person/10262,335,historichansard_person_id
uk.org.publicwhip/person/10262,231,datadotparl_id
uk.org.publicwhip/person/10262,Q478369,wikidata
uk.org.publicwhip/person/10263,Q478442,wikidata
uk.org.publicwhip/person/10263,874,pims_id
uk.org.publicwhip/person/10263,43,datadotparl_id
uk.org.publicwhip/person/10263,336,historichansard_person_id
uk.org.publicwhip/person/10263,3742,yournextmp
uk.org.publicwhip/person/10264,337,historichansard_person_id
uk.org.publicwhip/person/10264,Q7027270,wikidata
uk.org.publicwhip/person/10265,Q478686,wikidata
uk.org.publicwhip/person/10265,338,historichansard_person_id
uk.org.publicwhip/person/10265,350,datadotparl_id
uk.org.publicwhip/person/10265,3445,yournextmp
uk.org.publicwhip/person/10265,897,pims_id
uk.org.publicwhip/person/10266,339,historichansard_person_id
uk.org.publicwhip/person/10266,Q7660931,wikidata
uk.org.publicwhip/person/10267,340,historichansard_person_id
uk.org.publicwhip/person/10267,69,datadotparl_id
uk.org.publicwhip/person/10267,3446,yournextmp
uk.org.publicwhip/person/10267,907,pims_id
uk.org.publicwhip/person/10267,Q478711,wikidata
uk.org.publicwhip/person/10268,Q615077,wikidata
uk.org.publicwhip/person/10268,909,pims_id
uk.org.publicwhip/person/10268,3361,yournextmp
uk.org.publicwhip/person/10268,400,datadotparl_id
uk.org.publicwhip/person/10268,341,historichansard_person_id
uk.org.publicwhip/person/10269,342,historichansard_person_id
uk.org.publicwhip/person/10269,255,datadotparl_id
uk.org.publicwhip/person/10269,Q673199,wikidata
